id_caso,nombre,nombre_publico,id_ciudad,id_departamento,longitud,latitud,hecho,dinero_juego,dinero_apropiado,dinero_recuperado,id_caso_emblematico,id_icono,id_usuario_creacion,fecha_registro,fecha_informacion_actualizada,publico,activo,subtitulo_publico,no_disponible_dinero_juego,no_disponible_dinero_apropiado,no_disponible_dinero_recuperado,rango_dinero,derecho_vulnerado,nombrePublico,subtituloPublico,id_actor,nombre_actor,tipo_participacion,tipo_actor_individual,tipo_actor_colectivo,institucion,cargo,rama_poder_publico,autoridad_politica,partido,ciudad,ciudad_codigo_dane,departamento,departamento_codigo_dane,sector_afectado,mes_hecho,ano_hecho,ano_final_hecho,dinamica_corrupcion,naturaleza_corrupcion,tipo_corrupcion,medida_anticorrupcion,delito,forma_corrupcion,caso_emblematico,situacion_judicial,detalle_sancion,tipo_investigacion,tipo_etapa_procesal,nombre_actor_autoridad,fecha_historial
252,"2015, Bolívar, Corrupción Administrativa , Detrimento Patrimonial en el ICBF",Familia que negocia unida...,NA,591,-74.16734130156249,8.629708092871523,"En 2015, la Fundación Prociencia y el Instituto Colombiano de Bienestar Familiar (ICBF) suscribieron un contrato por más de 7 mil millones de pesos para la alimentación de niños de cero hasta cinco años de edad y madres gestantes en 10 municipios del departamento de Bolívar. En 2016, la Fiscalía General de la Nación inició una investigación que determinó la apropiación de aproximadamente 1.500 millones de pesos a través del cobro de refrigerios que no se entregaron y sobrecostos en conceptos no autorizados en el contrato. También se determinó que Distrimarket MYM SAS, Minimimarket SAS, y Comercio y Logística Integral SAS, empresas proveedoras de insumos alimenticios, se crearon un mes después de la firma del contrato. Iván Camilo y María Camila Mendonza Pérez, representantes legales, resultaron ser los hijos de la tesorera y sobrinos de Olga Lucía Pérez Gutiérrez, representante legal de fundación,. Los implicados respondieron por los delitos de peculado por apropiación, concierto para delinquir y falsedad en documento privado. En diciembre de 2016 recobraron la libertad por falta de pruebas. No obstante, en enero del 2018, en segunda instancia, se expidió medida de aseguramiento de detención preventiva en centro carcelario y fueron recapturado en febrero de 2018.",7818524064,1566150198,NA,7,NA,1,2019-03-21 12:06:10,2018-02-20 05:00:00,1,1,Se revela Detrimento Patrimonial en el ICBF de Bolívar,0,0,1,5,"Derechos sociales, económicos y culturales",Familia que negocia unida...,Se revela Detrimento Patrimonial en el ICBF de Bolívar,1319,Fundación Prociencia,Actor Beneficiado,No Aplica,Tercer sector,Fundación Prociencia,No Aplica,No Aplica,No,No Aplica,NA,NA,BOLIVAR,13000,Educación,NA,2015,2018,NA,Provisión de bienes y servicios,Corrupción Administrativa,No Aplica,"Concierto para delinquir,Falsedad en documento privado,Peculado",Gran corrupción,informe II 2016-2018,NA,NA,NA,NA,NA,NA
252,"2015, Bolívar, Corrupción Administrativa , Detrimento Patrimonial en el ICBF",Familia que negocia unida...,NA,591,-74.16734130156249,8.629708092871523,"En 2015, la Fundación Prociencia y el Instituto Colombiano de Bienestar Familiar (ICBF) suscribieron un contrato por más de 7 mil millones de pesos para la alimentación de niños de cero hasta cinco años de edad y madres gestantes en 10 municipios del departamento de Bolívar. En 2016, la Fiscalía General de la Nación inició una investigación que determinó la apropiación de aproximadamente 1.500 millones de pesos a través del cobro de refrigerios que no se entregaron y sobrecostos en conceptos no autorizados en el contrato. También se determinó que Distrimarket MYM SAS, Minimimarket SAS, y Comercio y Logística Integral SAS, empresas proveedoras de insumos alimenticios, se crearon un mes después de la firma del contrato. Iván Camilo y María Camila Mendonza Pérez, representantes legales, resultaron ser los hijos de la tesorera y sobrinos de Olga Lucía Pérez Gutiérrez, representante legal de fundación,. Los implicados respondieron por los delitos de peculado por apropiación, concierto para delinquir y falsedad en documento privado. En diciembre de 2016 recobraron la libertad por falta de pruebas. No obstante, en enero del 2018, en segunda instancia, se expidió medida de aseguramiento de detención preventiva en centro carcelario y fueron recapturado en febrero de 2018.",7818524064,1566150198,NA,7,NA,1,2019-03-21 12:06:10,2018-02-20 05:00:00,1,1,Se revela Detrimento Patrimonial en el ICBF de Bolívar,0,0,1,5,"Derechos sociales, económicos y culturales",Familia que negocia unida...,Se revela Detrimento Patrimonial en el ICBF de Bolívar,1317,Iván Camilo  Mendoza Pérez,Actor involucrado,Miembro del tercer sector,No Aplica,Distrimarket MYM SAS y Minimarket SAS,Representante legal,No Aplica,No,No Disponible,NA,NA,BOLIVAR,13000,Educación,NA,2015,2018,NA,Provisión de bienes y servicios,Corrupción Administrativa,No Aplica,"Concierto para delinquir,Falsedad en documento privado,Peculado",Gran corrupción,informe II 2016-2018,Capturado,medida de aseguramiento de detención preventiva en centro carcelario,Penal,Fallo de segunda instancia,Fiscalía General de la Nación,2018
252,"2015, Bolívar, Corrupción Administrativa , Detrimento Patrimonial en el ICBF",Familia que negocia unida...,NA,591,-74.16734130156249,8.629708092871523,"En 2015, la Fundación Prociencia y el Instituto Colombiano de Bienestar Familiar (ICBF) suscribieron un contrato por más de 7 mil millones de pesos para la alimentación de niños de cero hasta cinco años de edad y madres gestantes en 10 municipios del departamento de Bolívar. En 2016, la Fiscalía General de la Nación inició una investigación que determinó la apropiación de aproximadamente 1.500 millones de pesos a través del cobro de refrigerios que no se entregaron y sobrecostos en conceptos no autorizados en el contrato. También se determinó que Distrimarket MYM SAS, Minimimarket SAS, y Comercio y Logística Integral SAS, empresas proveedoras de insumos alimenticios, se crearon un mes después de la firma del contrato. Iván Camilo y María Camila Mendonza Pérez, representantes legales, resultaron ser los hijos de la tesorera y sobrinos de Olga Lucía Pérez Gutiérrez, representante legal de fundación,. Los implicados respondieron por los delitos de peculado por apropiación, concierto para delinquir y falsedad en documento privado. En diciembre de 2016 recobraron la libertad por falta de pruebas. No obstante, en enero del 2018, en segunda instancia, se expidió medida de aseguramiento de detención preventiva en centro carcelario y fueron recapturado en febrero de 2018.",7818524064,1566150198,NA,7,NA,1,2019-03-21 12:06:10,2018-02-20 05:00:00,1,1,Se revela Detrimento Patrimonial en el ICBF de Bolívar,0,0,1,5,"Derechos sociales, económicos y culturales",Familia que negocia unida...,Se revela Detrimento Patrimonial en el ICBF de Bolívar,1318,María Camila  Mendoza Pérez,Actor involucrado,Miembro del tercer sector,No Aplica,Comercio y Logística Integral SAS,Representante legal,No Aplica,No,No Disponible,NA,NA,BOLIVAR,13000,Educación,NA,2015,2018,NA,Provisión de bienes y servicios,Corrupción Administrativa,No Aplica,"Concierto para delinquir,Falsedad en documento privado,Peculado",Gran corrupción,informe II 2016-2018,Capturado,medida de aseguramiento de detención preventiva en centro carcelario,Penal,Fallo de segunda instancia,Fiscalía General de la Nación,2018
252,"2015, Bolívar, Corrupción Administrativa , Detrimento Patrimonial en el ICBF",Familia que negocia unida...,NA,591,-74.16734130156249,8.629708092871523,"En 2015, la Fundación Prociencia y el Instituto Colombiano de Bienestar Familiar (ICBF) suscribieron un contrato por más de 7 mil millones de pesos para la alimentación de niños de cero hasta cinco años de edad y madres gestantes en 10 municipios del departamento de Bolívar. En 2016, la Fiscalía General de la Nación inició una investigación que determinó la apropiación de aproximadamente 1.500 millones de pesos a través del cobro de refrigerios que no se entregaron y sobrecostos en conceptos no autorizados en el contrato. También se determinó que Distrimarket MYM SAS, Minimimarket SAS, y Comercio y Logística Integral SAS, empresas proveedoras de insumos alimenticios, se crearon un mes después de la firma del contrato. Iván Camilo y María Camila Mendonza Pérez, representantes legales, resultaron ser los hijos de la tesorera y sobrinos de Olga Lucía Pérez Gutiérrez, representante legal de fundación,. Los implicados respondieron por los delitos de peculado por apropiación, concierto para delinquir y falsedad en documento privado. En diciembre de 2016 recobraron la libertad por falta de pruebas. No obstante, en enero del 2018, en segunda instancia, se expidió medida de aseguramiento de detención preventiva en centro carcelario y fueron recapturado en febrero de 2018.",7818524064,1566150198,NA,7,NA,1,2019-03-21 12:06:10,2018-02-20 05:00:00,1,1,Se revela Detrimento Patrimonial en el ICBF de Bolívar,0,0,1,5,"Derechos sociales, económicos y culturales",Familia que negocia unida...,Se revela Detrimento Patrimonial en el ICBF de Bolívar,2675,Olga Lucía  Pérez Gutiérrez,Actor involucrado,Miembro del tercer sector,No Aplica,Fundación Prociencia,Representante legal,No Aplica,No,No Aplica,NA,NA,BOLIVAR,13000,Educación,NA,2015,2018,NA,Provisión de bienes y servicios,Corrupción Administrativa,No Aplica,"Concierto para delinquir,Falsedad en documento privado,Peculado",Gran corrupción,informe II 2016-2018,Capturado,medida de aseguramiento de detención preventiva en centro carcelario,Penal,Orden de captura,NA,2018
282,"2015, Cartagena, Bolívar, elección irregular Contralora Distrital",Billete en mano,761,591,-75.47942569999998,10.3910485,"A finales del 2015 e inicios del 2016 se llevó a cabo la elección de la Contralora Distrital en Cartagena luego de que el Concejo Distital reglamentara el proceso de elección a través de la resolución 146. Esta enfatizaba que aquel postulante que no obtuviera un puntaje superior a 80 puntos no podría ser ternado. Nubia Fontalvo, una de las aspirantes al cargo, no alcanzó los puntos requeridos para ser seleccionada y a pesar de esto la incluyeron en la terna con el argumento de “cuota de género”. En 2016, Fontalvo fue elegida como Contralora Distrital con 14 votos a favor. Luego de esta decisión uno de los postulantes presentó una tutela que logró retroceder la elección de Fontalvo  y se realizó un nuevo proceso de selección en el cual Fontalvo volvió a ser elegida con los mismos 14 votos a favor. A raíz de esta serie de irregularidades, la Fiscalía General de la Nación inició una investigación en la que por medio de interceptaciones telefónicas destaparon una cadena de corrupción liderada por José Julián Vásquez, primo del alcalde de la ciudad y elegido para el periodo 2016-2019. La Fiscalía descubrió que en una reunión en el despacho del Alcalde se negoció el pago de 7.5 millones de pesos mensuales a cada cabildante que eligiera a Nubia Fontalvo como contralora Distrital. Por este caso, el alcalde Manuel Vicente Duque,  José Julián Vázquez y ocho concejales fueron privados de la libertad en 2017. En 2018 se les otorgó la libertad a José Julián Vásquez, Manuel Vicente Duque y a Nubia Fontalvo por vencimiento de términos; los concejales seguían pagando casa por cárcel.",NA,NA,NA,7,NA,1,2019-03-21 12:09:31,2018-06-20 05:00:00,1,1,Capturada Ex contralora Distrital de Cartagena por hechos de corrupción en su elección,1,1,1,7,"Derechos sociales, económicos y culturales",Billete en mano,Capturada Ex contralora Distrital de Cartagena por hechos de corrupción en su elección,1312,Américo Elias  Mendoza Quessep,Actor involucrado,Autoridad electa por votación popular,No Aplica,Concejo Municipal de Cartagena,Concejal (2016-2017),Corporación Político-Administrativa,No,Alianza Social Independiente-ASI,CARTAGENA,13001,BOLIVAR,13000,Función Pública,NA,2015,2018,NA,Empleo Público,Corrupción Administrativa,NA,"Prevaricato,Tráfico de influencias",Pequeña corrupción,informe II 2016-2018,Capturado,casa por cárcel,Penal,Orden de captura,NA,2018
282,"2015, Cartagena, Bolívar, elección irregular Contralora Distrital",Billete en mano,761,591,-75.47942569999998,10.3910485,"A finales del 2015 e inicios del 2016 se llevó a cabo la elección de la Contralora Distrital en Cartagena luego de que el Concejo Distital reglamentara el proceso de elección a través de la resolución 146. Esta enfatizaba que aquel postulante que no obtuviera un puntaje superior a 80 puntos no podría ser ternado. Nubia Fontalvo, una de las aspirantes al cargo, no alcanzó los puntos requeridos para ser seleccionada y a pesar de esto la incluyeron en la terna con el argumento de “cuota de género”. En 2016, Fontalvo fue elegida como Contralora Distrital con 14 votos a favor. Luego de esta decisión uno de los postulantes presentó una tutela que logró retroceder la elección de Fontalvo  y se realizó un nuevo proceso de selección en el cual Fontalvo volvió a ser elegida con los mismos 14 votos a favor. A raíz de esta serie de irregularidades, la Fiscalía General de la Nación inició una investigación en la que por medio de interceptaciones telefónicas destaparon una cadena de corrupción liderada por José Julián Vásquez, primo del alcalde de la ciudad y elegido para el periodo 2016-2019. La Fiscalía descubrió que en una reunión en el despacho del Alcalde se negoció el pago de 7.5 millones de pesos mensuales a cada cabildante que eligiera a Nubia Fontalvo como contralora Distrital. Por este caso, el alcalde Manuel Vicente Duque,  José Julián Vázquez y ocho concejales fueron privados de la libertad en 2017. En 2018 se les otorgó la libertad a José Julián Vásquez, Manuel Vicente Duque y a Nubia Fontalvo por vencimiento de términos; los concejales seguían pagando casa por cárcel.",NA,NA,NA,7,NA,1,2019-03-21 12:09:31,2018-06-20 05:00:00,1,1,Capturada Ex contralora Distrital de Cartagena por hechos de corrupción en su elección,1,1,1,7,"Derechos sociales, económicos y culturales",Billete en mano,Capturada Ex contralora Distrital de Cartagena por hechos de corrupción en su elección,1845,Antonio Salim  Guerra,Actor involucrado,Autoridad electa por votación popular,No Aplica,Concejo Distrital de Cartagena,Concejal Distrital (2016-2019),Corporación Político-Administrativa,No,Partido Cambio Radical,CARTAGENA,13001,BOLIVAR,13000,Función Pública,NA,2015,2018,NA,Empleo Público,Corrupción Administrativa,NA,"Prevaricato,Tráfico de influencias",Pequeña corrupción,informe II 2016-2018,Capturado,casa por cárcel,Penal,Orden de captura,NA,2018
282,"2015, Cartagena, Bolívar, elección irregular Contralora Distrital",Billete en mano,761,591,-75.47942569999998,10.3910485,"A finales del 2015 e inicios del 2016 se llevó a cabo la elección de la Contralora Distrital en Cartagena luego de que el Concejo Distital reglamentara el proceso de elección a través de la resolución 146. Esta enfatizaba que aquel postulante que no obtuviera un puntaje superior a 80 puntos no podría ser ternado. Nubia Fontalvo, una de las aspirantes al cargo, no alcanzó los puntos requeridos para ser seleccionada y a pesar de esto la incluyeron en la terna con el argumento de “cuota de género”. En 2016, Fontalvo fue elegida como Contralora Distrital con 14 votos a favor. Luego de esta decisión uno de los postulantes presentó una tutela que logró retroceder la elección de Fontalvo  y se realizó un nuevo proceso de selección en el cual Fontalvo volvió a ser elegida con los mismos 14 votos a favor. A raíz de esta serie de irregularidades, la Fiscalía General de la Nación inició una investigación en la que por medio de interceptaciones telefónicas destaparon una cadena de corrupción liderada por José Julián Vásquez, primo del alcalde de la ciudad y elegido para el periodo 2016-2019. La Fiscalía descubrió que en una reunión en el despacho del Alcalde se negoció el pago de 7.5 millones de pesos mensuales a cada cabildante que eligiera a Nubia Fontalvo como contralora Distrital. Por este caso, el alcalde Manuel Vicente Duque,  José Julián Vázquez y ocho concejales fueron privados de la libertad en 2017. En 2018 se les otorgó la libertad a José Julián Vásquez, Manuel Vicente Duque y a Nubia Fontalvo por vencimiento de términos; los concejales seguían pagando casa por cárcel.",NA,NA,NA,7,NA,1,2019-03-21 12:09:31,2018-06-20 05:00:00,1,1,Capturada Ex contralora Distrital de Cartagena por hechos de corrupción en su elección,1,1,1,7,"Derechos sociales, económicos y culturales",Billete en mano,Capturada Ex contralora Distrital de Cartagena por hechos de corrupción en su elección,1841,Duvinia  Torres Cohen,Actor involucrado,Autoridad electa por votación popular,No Aplica,Concejo Distrital de Cartagena,Concejal distrital (2016-2019),Corporación Político-Administrativa,No,Partido de la U,CARTAGENA,13001,BOLIVAR,13000,Función Pública,NA,2015,2018,NA,Empleo Público,Corrupción Administrativa,NA,"Prevaricato,Tráfico de influencias",Pequeña corrupción,informe II 2016-2018,Capturado,casa por cárcel,Penal,Orden de captura,NA,2018
282,"2015, Cartagena, Bolívar, elección irregular Contralora Distrital",Billete en mano,761,591,-75.47942569999998,10.3910485,"A finales del 2015 e inicios del 2016 se llevó a cabo la elección de la Contralora Distrital en Cartagena luego de que el Concejo Distital reglamentara el proceso de elección a través de la resolución 146. Esta enfatizaba que aquel postulante que no obtuviera un puntaje superior a 80 puntos no podría ser ternado. Nubia Fontalvo, una de las aspirantes al cargo, no alcanzó los puntos requeridos para ser seleccionada y a pesar de esto la incluyeron en la terna con el argumento de “cuota de género”. En 2016, Fontalvo fue elegida como Contralora Distrital con 14 votos a favor. Luego de esta decisión uno de los postulantes presentó una tutela que logró retroceder la elección de Fontalvo  y se realizó un nuevo proceso de selección en el cual Fontalvo volvió a ser elegida con los mismos 14 votos a favor. A raíz de esta serie de irregularidades, la Fiscalía General de la Nación inició una investigación en la que por medio de interceptaciones telefónicas destaparon una cadena de corrupción liderada por José Julián Vásquez, primo del alcalde de la ciudad y elegido para el periodo 2016-2019. La Fiscalía descubrió que en una reunión en el despacho del Alcalde se negoció el pago de 7.5 millones de pesos mensuales a cada cabildante que eligiera a Nubia Fontalvo como contralora Distrital. Por este caso, el alcalde Manuel Vicente Duque,  José Julián Vázquez y ocho concejales fueron privados de la libertad en 2017. En 2018 se les otorgó la libertad a José Julián Vásquez, Manuel Vicente Duque y a Nubia Fontalvo por vencimiento de términos; los concejales seguían pagando casa por cárcel.",NA,NA,NA,7,NA,1,2019-03-21 12:09:31,2018-06-20 05:00:00,1,1,Capturada Ex contralora Distrital de Cartagena por hechos de corrupción en su elección,1,1,1,7,"Derechos sociales, económicos y culturales",Billete en mano,Capturada Ex contralora Distrital de Cartagena por hechos de corrupción en su elección,1842,Edgar  Mendoza Saleme,Actor involucrado,Autoridad electa por votación popular,No Aplica,Concejo Distrital de Cartagena,Concejal distrital (2016-2019),Corporación Político-Administrativa,No,Partido Conservador Colombiano,CARTAGENA,13001,BOLIVAR,13000,Función Pública,NA,2015,2018,NA,Empleo Público,Corrupción Administrativa,NA,"Prevaricato,Tráfico de influencias",Pequeña corrupción,informe II 2016-2018,Capturado,casa por cárcel,Penal,Orden de captura,NA,2018
282,"2015, Cartagena, Bolívar, elección irregular Contralora Distrital",Billete en mano,761,591,-75.47942569999998,10.3910485,"A finales del 2015 e inicios del 2016 se llevó a cabo la elección de la Contralora Distrital en Cartagena luego de que el Concejo Distital reglamentara el proceso de elección a través de la resolución 146. Esta enfatizaba que aquel postulante que no obtuviera un puntaje superior a 80 puntos no podría ser ternado. Nubia Fontalvo, una de las aspirantes al cargo, no alcanzó los puntos requeridos para ser seleccionada y a pesar de esto la incluyeron en la terna con el argumento de “cuota de género”. En 2016, Fontalvo fue elegida como Contralora Distrital con 14 votos a favor. Luego de esta decisión uno de los postulantes presentó una tutela que logró retroceder la elección de Fontalvo  y se realizó un nuevo proceso de selección en el cual Fontalvo volvió a ser elegida con los mismos 14 votos a favor. A raíz de esta serie de irregularidades, la Fiscalía General de la Nación inició una investigación en la que por medio de interceptaciones telefónicas destaparon una cadena de corrupción liderada por José Julián Vásquez, primo del alcalde de la ciudad y elegido para el periodo 2016-2019. La Fiscalía descubrió que en una reunión en el despacho del Alcalde se negoció el pago de 7.5 millones de pesos mensuales a cada cabildante que eligiera a Nubia Fontalvo como contralora Distrital. Por este caso, el alcalde Manuel Vicente Duque,  José Julián Vázquez y ocho concejales fueron privados de la libertad en 2017. En 2018 se les otorgó la libertad a José Julián Vásquez, Manuel Vicente Duque y a Nubia Fontalvo por vencimiento de términos; los concejales seguían pagando casa por cárcel.",NA,NA,NA,7,NA,1,2019-03-21 12:09:31,2018-06-20 05:00:00,1,1,Capturada Ex contralora Distrital de Cartagena por hechos de corrupción en su elección,1,1,1,7,"Derechos sociales, económicos y culturales",Billete en mano,Capturada Ex contralora Distrital de Cartagena por hechos de corrupción en su elección,1843,Erich Piña,Actor involucrado,Autoridad electa por votación popular,No Aplica,Concejo Distrital de Cartagena,Concejal distrital (2016-2019),Corporación Político-Administrativa,No,Partido Liberal Colombiano,CARTAGENA,13001,BOLIVAR,13000,Función Pública,NA,2015,2018,NA,Empleo Público,Corrupción Administrativa,NA,"Prevaricato,Tráfico de influencias",Pequeña corrupción,informe II 2016-2018,Capturado,casa por cárcel,Penal,Orden de captura,NA,2018
282,"2015, Cartagena, Bolívar, elección irregular Contralora Distrital",Billete en mano,761,591,-75.47942569999998,10.3910485,"A finales del 2015 e inicios del 2016 se llevó a cabo la elección de la Contralora Distrital en Cartagena luego de que el Concejo Distital reglamentara el proceso de elección a través de la resolución 146. Esta enfatizaba que aquel postulante que no obtuviera un puntaje superior a 80 puntos no podría ser ternado. Nubia Fontalvo, una de las aspirantes al cargo, no alcanzó los puntos requeridos para ser seleccionada y a pesar de esto la incluyeron en la terna con el argumento de “cuota de género”. En 2016, Fontalvo fue elegida como Contralora Distrital con 14 votos a favor. Luego de esta decisión uno de los postulantes presentó una tutela que logró retroceder la elección de Fontalvo  y se realizó un nuevo proceso de selección en el cual Fontalvo volvió a ser elegida con los mismos 14 votos a favor. A raíz de esta serie de irregularidades, la Fiscalía General de la Nación inició una investigación en la que por medio de interceptaciones telefónicas destaparon una cadena de corrupción liderada por José Julián Vásquez, primo del alcalde de la ciudad y elegido para el periodo 2016-2019. La Fiscalía descubrió que en una reunión en el despacho del Alcalde se negoció el pago de 7.5 millones de pesos mensuales a cada cabildante que eligiera a Nubia Fontalvo como contralora Distrital. Por este caso, el alcalde Manuel Vicente Duque,  José Julián Vázquez y ocho concejales fueron privados de la libertad en 2017. En 2018 se les otorgó la libertad a José Julián Vásquez, Manuel Vicente Duque y a Nubia Fontalvo por vencimiento de términos; los concejales seguían pagando casa por cárcel.",NA,NA,NA,7,NA,1,2019-03-21 12:09:31,2018-06-20 05:00:00,1,1,Capturada Ex contralora Distrital de Cartagena por hechos de corrupción en su elección,1,1,1,7,"Derechos sociales, económicos y culturales",Billete en mano,Capturada Ex contralora Distrital de Cartagena por hechos de corrupción en su elección,1826,Jorge Useche Correa,Actor involucrado,Autoridad electa por votación popular,No Aplica,Concejo Distrital de Cartagena,Concejal distrital (2016-2017),Corporación Político-Administrativa,No,Partido Conservador Colombiano,CARTAGENA,13001,BOLIVAR,13000,Función Pública,NA,2015,2018,NA,Empleo Público,Corrupción Administrativa,NA,"Prevaricato,Tráfico de influencias",Pequeña corrupción,informe II 2016-2018,Capturado,casa por cárcel,Penal,Orden de captura,Fiscalía General de la Nación,2018
